ISO|Code|Code2|Freq|Time|Value
GRC|CSCICP04|GPSA|M|1997M9|0.14
GRC|CSCICP04|GPSA|M|1997M10|-0.05
GRC|CSCICP04|GPSA|M|1997M11|0.06
GRC|CSCICP04|GPSA|M|1997M12|-0.04
GRC|CSCICP04|GPSA|M|1998M1|-0.15
GRC|CSCICP04|GPSA|M|1998M2|0.12
GRC|CSCICP04|GPSA|M|1998M3|-0.26
GRC|CSCICP04|GPSA|M|1998M4|-0.12
GRC|CSCICP04|GPSA|M|1998M5|0.31
GRC|CSCICP04|GPSA|M|1998M6|-0.09
GRC|CSCICP04|GPSA|M|1998M7|0.24
GRC|CSCICP04|GPSA|M|1998M8|0.02
GRC|CSCICP04|GPSA|M|1998M9|-0.15
GRC|CSCICP04|GPSA|M|1998M10|-0.15
GRC|CSCICP04|GPSA|M|1998M11|0.22
GRC|CSCICP04|GPSA|M|1998M12|0.09
GRC|CSCICP04|GPSA|M|1999M1|0.11
GRC|CSCICP04|GPSA|M|1999M2|-0.1
GRC|CSCICP04|GPSA|M|1999M3|0.04
GRC|CSCICP04|GPSA|M|1999M4|0.35
GRC|CSCICP04|GPSA|M|1999M5|-0.05
GRC|CSCICP04|GPSA|M|1999M6|-0.04
GRC|CSCICP04|GPSA|M|1999M7|-0.09
GRC|CSCICP04|GPSA|M|1999M8|-0.01
GRC|CSCICP04|GPSA|M|1999M9|0.06
GRC|CSCICP04|GPSA|M|1999M10|0.03
GRC|CSCICP04|GPSA|M|1999M11|0.16
GRC|CSCICP04|GPSA|M|1999M12|0.17
GRC|CSCICP04|GPSA|M|2000M1|0.16
GRC|CSCICP04|GPSA|M|2000M2|-0.08
GRC|CSCICP04|GPSA|M|2000M3|-0.02
GRC|CSCICP04|GPSA|M|2000M4|0.29
GRC|CSCICP04|GPSA|M|2000M5|-0.05
GRC|CSCICP04|GPSA|M|2000M6|-0.26
GRC|CSCICP04|GPSA|M|2000M7|-0.07
GRC|CSCICP04|GPSA|M|2000M8|-0.2
GRC|CSCICP04|GPSA|M|2000M9|0.1
GRC|CSCICP04|GPSA|M|2000M10|-0.41
GRC|CSCICP04|GPSA|M|2000M11|-0.14
GRC|CSCICP04|GPSA|M|2000M12|0.11
GRC|CSCICP04|GPSA|M|2001M1|-0.04
GRC|CSCICP04|GPSA|M|2001M2|-0.22
GRC|CSCICP04|GPSA|M|2001M3|0.18
GRC|CSCICP04|GPSA|M|2001M4|0.02
GRC|CSCICP04|GPSA|M|2001M5|-0.16
GRC|CSCICP04|GPSA|M|2001M6|-0.04
GRC|CSCICP04|GPSA|M|2001M7|-0.03
GRC|CSCICP04|GPSA|M|2001M8|0.17
GRC|CSCICP04|GPSA|M|2001M9|0.04
GRC|CSCICP04|GPSA|M|2001M10|-0.21
GRC|CSCICP04|GPSA|M|2001M11|0.29
GRC|CSCICP04|GPSA|M|2001M12|-0.09
GRC|CSCICP04|GPSA|M|2002M1|0.33
GRC|CSCICP04|GPSA|M|2002M2|-0.08
GRC|CSCICP04|GPSA|M|2002M3|0.04
GRC|CSCICP04|GPSA|M|2002M4|-0.48
GRC|CSCICP04|GPSA|M|2002M5|0.19
GRC|CSCICP04|GPSA|M|2002M6|-0.06
GRC|CSCICP04|GPSA|M|2002M7|0.26
GRC|CSCICP04|GPSA|M|2002M8|0.08
GRC|CSCICP04|GPSA|M|2002M9|-0.3
GRC|CSCICP04|GPSA|M|2002M10|0.07
GRC|CSCICP04|GPSA|M|2002M11|-0.04
GRC|CSCICP04|GPSA|M|2002M12|-0.07
GRC|CSCICP04|GPSA|M|2003M1|-0.1
GRC|CSCICP04|GPSA|M|2003M2|-0.02
GRC|CSCICP04|GPSA|M|2003M3|-0.17
GRC|CSCICP04|GPSA|M|2003M4|0.11
GRC|CSCICP04|GPSA|M|2003M5|0.03
GRC|CSCICP04|GPSA|M|2003M6|-0.1
GRC|CSCICP04|GPSA|M|2003M7|-0.04
GRC|CSCICP04|GPSA|M|2003M8|0.14
GRC|CSCICP04|GPSA|M|2003M9|-0.23
GRC|CSCICP04|GPSA|M|2003M10|0.15
GRC|CSCICP04|GPSA|M|2003M11|-0.25
GRC|CSCICP04|GPSA|M|2003M12|-0.31
GRC|CSCICP04|GPSA|M|2004M1|0.35
GRC|CSCICP04|GPSA|M|2004M2|0.01
GRC|CSCICP04|GPSA|M|2004M3|0.52
GRC|CSCICP04|GPSA|M|2004M4|0.03
GRC|CSCICP04|GPSA|M|2004M5|-0.17
GRC|CSCICP04|GPSA|M|2004M6|-0.09
GRC|CSCICP04|GPSA|M|2004M7|-0.08
GRC|CSCICP04|GPSA|M|2004M8|0.06
GRC|CSCICP04|GPSA|M|2004M9|0.28
GRC|CSCICP04|GPSA|M|2004M10|-0.11
GRC|CSCICP04|GPSA|M|2004M11|-0.11
GRC|CSCICP04|GPSA|M|2004M12|-0.05
GRC|CSCICP04|GPSA|M|2005M1|-0.09
GRC|CSCICP04|GPSA|M|2005M2|0.02
GRC|CSCICP04|GPSA|M|2005M3|0.01
GRC|CSCICP04|GPSA|M|2005M4|-0.07
GRC|CSCICP04|GPSA|M|2005M5|0.09
GRC|CSCICP04|GPSA|M|2005M6|-0.22
GRC|CSCICP04|GPSA|M|2005M7|0.02
GRC|CSCICP04|GPSA|M|2005M8|-0.07
GRC|CSCICP04|GPSA|M|2005M9|-0.24
GRC|CSCICP04|GPSA|M|2005M10|-0.27
GRC|CSCICP04|GPSA|M|2005M11|0.25
GRC|CSCICP04|GPSA|M|2005M12|0.15
GRC|CSCICP04|GPSA|M|2006M1|0.12
GRC|CSCICP04|GPSA|M|2006M2|-0.09
GRC|CSCICP04|GPSA|M|2006M3|-0.34
GRC|CSCICP04|GPSA|M|2006M4|0.24
GRC|CSCICP04|GPSA|M|2006M5|0.01
GRC|CSCICP04|GPSA|M|2006M6|0.31
GRC|CSCICP04|GPSA|M|2006M7|-0.15
GRC|CSCICP04|GPSA|M|2006M8|-0.07
GRC|CSCICP04|GPSA|M|2006M9|0.08
GRC|CSCICP04|GPSA|M|2006M10|0.04
GRC|CSCICP04|GPSA|M|2006M11|0.02
GRC|CSCICP04|GPSA|M|2006M12|0.17
GRC|CSCICP04|GPSA|M|2007M1|-0.24
GRC|CSCICP04|GPSA|M|2007M2|0.05
GRC|CSCICP04|GPSA|M|2007M3|0.2
GRC|CSCICP04|GPSA|M|2007M4|-0.23
GRC|CSCICP04|GPSA|M|2007M5|0.09
GRC|CSCICP04|GPSA|M|2007M6|-0.01
GRC|CSCICP04|GPSA|M|2007M7|0.07
GRC|CSCICP04|GPSA|M|2007M8|-0.21
GRC|CSCICP04|GPSA|M|2007M9|0.42
GRC|CSCICP04|GPSA|M|2007M10|0.03
GRC|CSCICP04|GPSA|M|2007M11|-0.27
GRC|CSCICP04|GPSA|M|2007M12|0
GRC|CSCICP04|GPSA|M|2008M1|-0.09
GRC|CSCICP04|GPSA|M|2008M2|-0.13
GRC|CSCICP04|GPSA|M|2008M3|-0.08
GRC|CSCICP04|GPSA|M|2008M4|-0.08
GRC|CSCICP04|GPSA|M|2008M5|-0.21
GRC|CSCICP04|GPSA|M|2008M6|-0.31
GRC|CSCICP04|GPSA|M|2008M7|0.22
GRC|CSCICP04|GPSA|M|2008M8|-0.03
GRC|CSCICP04|GPSA|M|2008M9|-0.26
GRC|CSCICP04|GPSA|M|2008M10|-0.32
GRC|CSCICP04|GPSA|M|2008M11|0.09
GRC|CSCICP04|GPSA|M|2008M12|0.25
GRC|CSCICP04|GPSA|M|2009M1|0.16
GRC|CSCICP04|GPSA|M|2009M2|-0.24
GRC|CSCICP04|GPSA|M|2009M3|-0.01
GRC|CSCICP04|GPSA|M|2009M4|0.3
GRC|CSCICP04|GPSA|M|2009M5|-0.07
GRC|CSCICP04|GPSA|M|2009M6|0.22
GRC|CSCICP04|GPSA|M|2009M7|-0.12
GRC|CSCICP04|GPSA|M|2009M8|0.1
GRC|CSCICP04|GPSA|M|2009M9|0.04
GRC|CSCICP04|GPSA|M|2009M10|0.66
GRC|CSCICP04|GPSA|M|2009M11|-0.19
GRC|CSCICP04|GPSA|M|2009M12|-0.39
GRC|CSCICP04|GPSA|M|2010M1|-0.27
GRC|CSCICP04|GPSA|M|2010M2|-0.08
GRC|CSCICP04|GPSA|M|2010M3|-0.46
GRC|CSCICP04|GPSA|M|2010M4|-0.12
GRC|CSCICP04|GPSA|M|2010M5|-0.39
GRC|CSCICP04|GPSA|M|2010M6|-0.05
GRC|CSCICP04|GPSA|M|2010M7|-0.03
GRC|CSCICP04|GPSA|M|2010M8|0.21
GRC|CSCICP04|GPSA|M|2010M9|-0.41
GRC|CSCICP04|GPSA|M|2010M10|-0.04
GRC|CSCICP04|GPSA|M|2010M11|0.06
GRC|CSCICP04|GPSA|M|2010M12|-0.41
GRC|CSCICP04|GPSA|M|2011M1|0.02
GRC|CSCICP04|GPSA|M|2011M2|0.35
GRC|CSCICP04|GPSA|M|2011M3|0.04
GRC|CSCICP04|GPSA|M|2011M4|-0.1
GRC|CSCICP04|GPSA|M|2011M5|0.05
GRC|CSCICP04|GPSA|M|2011M6|-0.26
GRC|CSCICP04|GPSA|M|2011M7|-0.19
GRC|CSCICP04|GPSA|M|2011M8|0.27
GRC|CSCICP04|GPSA|M|2011M9|-0.07
GRC|CSCICP04|GPSA|M|2011M10|-0.51
GRC|CSCICP04|GPSA|M|2011M11|0.04
GRC|CSCICP04|GPSA|M|2011M12|0.02
GRC|CSCICP04|GPSA|M|2012M1|0.03
GRC|CSCICP04|GPSA|M|2012M2|-0.19
GRC|CSCICP04|GPSA|M|2012M3|0.21
GRC|CSCICP04|GPSA|M|2012M4|-0.03
GRC|CSCICP04|GPSA|M|2012M5|0.16
GRC|CSCICP04|GPSA|M|2012M6|0.3
GRC|CSCICP04|GPSA|M|2012M7|0.06
GRC|CSCICP04|GPSA|M|2012M8|0.02
GRC|CSCICP04|GPSA|M|2012M9|-0.29
GRC|CSCICP04|GPSA|M|2012M10|-0.11
GRC|CSCICP04|GPSA|M|2012M11|0.05
GRC|CSCICP04|GPSA|M|2012M12|0.02
GRC|CSCICP04|GPSA|M|2013M1|0
GRC|CSCICP04|GPSA|M|2013M2|0.19
GRC|CSCICP04|GPSA|M|2013M3|0.02
GRC|CSCICP04|GPSA|M|2013M4|-0.13
GRC|CSCICP04|GPSA|M|2013M5|0.36
GRC|CSCICP04|GPSA|M|2013M6|-0.13
GRC|CSCICP04|GPSA|M|2013M7|-0.11
GRC|CSCICP04|GPSA|M|2013M8|-0.23
GRC|CSCICP04|GPSA|M|2013M9|0.11
GRC|CSCICP04|GPSA|M|2013M10|0.35
GRC|CSCICP04|GPSA|M|2013M11|-0.04
GRC|CSCICP04|GPSA|M|2013M12|0.19
GRC|CSCICP04|GPSA|M|2014M1|-0.11
GRC|CSCICP04|GPSA|M|2014M2|0.1
GRC|CSCICP04|GPSA|M|2014M3|0.38
GRC|CSCICP04|GPSA|M|2014M4|0.07
GRC|CSCICP04|GPSA|M|2014M5|0.05
GRC|CSCICP04|GPSA|M|2014M6|0.25
GRC|CSCICP04|GPSA|M|2014M7|0.1
GRC|CSCICP04|GPSA|M|2014M8|-0.23
GRC|CSCICP04|GPSA|M|2014M9|-0.2
GRC|CSCICP04|GPSA|M|2014M10|0.41
GRC|CSCICP04|GPSA|M|2014M11|0.21
GRC|CSCICP04|GPSA|M|2014M12|-0.19
GRC|CSCICP04|GPSA|M|2015M1|-0.1
GRC|CSCICP04|GPSA|M|2015M2|0.7
GRC|CSCICP04|GPSA|M|2015M3|0.18
GRC|CSCICP04|GPSA|M|2015M4|-0.53
GRC|CSCICP04|GPSA|M|2015M5|-0.1
GRC|CSCICP04|GPSA|M|2015M6|-0.13
GRC|CSCICP04|GPSA|M|2015M7|-0.3
GRC|CSCICP04|GPSA|M|2015M8|-0.57
GRC|CSCICP04|GPSA|M|2015M9|0.06
GRC|CSCICP04|GPSA|M|2015M10|0.2
GRC|CSCICP04|GPSA|M|2015M11|-0.21
GRC|CSCICP04|GPSA|M|2015M12|0.35
GRC|CSCICP04|GPSA|M|2016M1|-0.25
GRC|CSCICP04|GPSA|M|2016M2|-0.17
GRC|CSCICP04|GPSA|M|2016M3|-0.21
GRC|CSCICP04|GPSA|M|2016M4|0.03
GRC|CSCICP04|GPSA|M|2016M5|0.04
GRC|CSCICP04|GPSA|M|2016M6|0.27
GRC|CSCICP04|GPSA|M|2016M7|-0.08
GRC|CSCICP04|GPSA|M|2016M8|-0.06
GRC|CSCICP04|GPSA|M|2016M9|0.22
GRC|CSCICP04|GPSA|M|2016M10|0.07
GRC|CSCICP04|GPSA|M|2016M11|-0.21
GRC|CSCICP04|GPSA|M|2016M12|0.16
GRC|CSCICP04|GPSA|M|2017M1|-0.12
GRC|CSCICP04|GPSA|M|2017M2|-0.31
GRC|CSCICP04|GPSA|M|2017M3|-0.22
GRC|CSCICP04|GPSA|M|2017M4|0.39
GRC|CSCICP04|GPSA|M|2017M5|-0.03
GRC|CSCICP04|GPSA|M|2017M6|-0.05
GRC|CSCICP04|GPSA|M|2017M7|0.3
GRC|CSCICP04|GPSA|M|2017M8|0.39
GRC|CSCICP04|GPSA|M|2017M9|0.19
GRC|CSCICP04|GPSA|M|2017M10|-0.04
GRC|CSCICP04|GPSA|M|2017M11|0.03
GRC|CSCICP04|GPSA|M|2017M12|0.07
GRC|CSCICP04|GPSA|M|2018M1|0.01
GRC|CSCICP04|GPSA|M|2018M2|-0.09
GRC|CSCICP04|GPSA|M|2018M3|-0.13
GRC|CSCICP04|GPSA|M|2018M4|0.19
GRC|CSCICP04|GPSA|M|2018M5|-0.01
GRC|CSCICP04|GPSA|M|2018M6|-0.02
GRC|CSCICP04|GPSA|M|2018M7|0.13
GRC|CSCICP04|GPSA|M|2018M8|0.08
GRC|CSCICP04|GPSA|M|2018M9|0.12
GRC|CSCICP04|GPSA|M|2018M10|0.45
GRC|CSCICP04|GPSA|M|2018M11|0.07
GRC|CSCICP04|GPSA|M|2018M12|0.09
GRC|CSCICP04|GPSA|M|2019M1|0.14
GRC|CSCICP04|GPSA|M|2019M2|-0.26
GRC|CSCICP04|GPSA|M|2019M3|0.09
GRC|CSCICP04|GPSA|M|2019M4|0.04
GRC|CSCICP04|GPSA|M|2019M5|0.07
GRC|CSCICP04|GPSA|M|2019M6|0.09
GRC|CSCICP04|GPSA|M|2019M7|0.4
GRC|CSCICP04|GPSA|M|2019M8|0.62
GRC|CSCICP04|GPSA|M|2019M9|0.07
GRC|CSCICP04|GPSA|M|2019M10|-0.08
GRC|CSCICP04|GPSA|M|2019M11|0.08
GRC|CSCICP04|GPSA|M|2019M12|0.03
GRC|CSCICP04|GPSA|M|2020M1|-0.2
GRC|CSCICP04|GPSA|M|2020M2|0.27
GRC|CSCICP04|GPSA|M|2020M3|-0.6
GRC|CSCICP04|GPSA|M|2020M4|-0.83
GRC|CSCICP04|GPSA|M|2020M5|-0.02
GRC|CSCICP04|GPSA|M|2020M6|0.28
GRC|CSCICP04|GPSA|M|2020M7|-0.36
GRC|CSCICP04|GPSA|M|2020M8|-0.02
GRC|CSCICP04|GPSA|M|2020M9|-0.31
GRC|CSCICP04|GPSA|M|2020M10|-0.24
GRC|CSCICP04|GPSA|M|2020M11|-0.15
GRC|CSCICP04|GPSA|M|2020M12|0.19
GRC|CSCICP04|GPSA|M|2021M1|0.08
GRC|CSCICP04|GPSA|M|2021M2|-0.16
HUN|CSCICP04|GPSA|M|1993M3|0.07
HUN|CSCICP04|GPSA|M|1993M4|0.08
HUN|CSCICP04|GPSA|M|1993M5|-0.15
HUN|CSCICP04|GPSA|M|1993M6|0.31
HUN|CSCICP04|GPSA|M|1993M7|-0.4
HUN|CSCICP04|GPSA|M|1993M8|0.33
HUN|CSCICP04|GPSA|M|1993M9|0.04
HUN|CSCICP04|GPSA|M|1993M10|0.03
HUN|CSCICP04|GPSA|M|1993M11|0.18
HUN|CSCICP04|GPSA|M|1993M12|0.1
HUN|CSCICP04|GPSA|M|1994M1|0.17
HUN|CSCICP04|GPSA|M|1994M2|0.09
HUN|CSCICP04|GPSA|M|1994M3|0.45
HUN|CSCICP04|GPSA|M|1994M4|-0.04
HUN|CSCICP04|GPSA|M|1994M5|0.29
HUN|CSCICP04|GPSA|M|1994M6|-0.47
HUN|CSCICP04|GPSA|M|1994M7|0.45
HUN|CSCICP04|GPSA|M|1994M8|-0.66
HUN|CSCICP04|GPSA|M|1994M9|-0.23
HUN|CSCICP04|GPSA|M|1994M10|-0.03
HUN|CSCICP04|GPSA|M|1994M11|-0.34
HUN|CSCICP04|GPSA|M|1994M12|-0.22
HUN|CSCICP04|GPSA|M|1995M1|-0.28
HUN|CSCICP04|GPSA|M|1995M2|0.18
HUN|CSCICP04|GPSA|M|1995M3|-0.69
HUN|CSCICP04|GPSA|M|1995M4|-0.13
HUN|CSCICP04|GPSA|M|1995M5|0.07
HUN|CSCICP04|GPSA|M|1995M6|-0.1
HUN|CSCICP04|GPSA|M|1995M7|0.23
HUN|CSCICP04|GPSA|M|1995M8|0.06
HUN|CSCICP04|GPSA|M|1995M9|0.3
HUN|CSCICP04|GPSA|M|1995M10|-0.08
HUN|CSCICP04|GPSA|M|1995M11|-0.15
HUN|CSCICP04|GPSA|M|1995M12|0.21
HUN|CSCICP04|GPSA|M|1996M1|-0.03
HUN|CSCICP04|GPSA|M|1996M2|0.01
HUN|CSCICP04|GPSA|M|1996M3|0.18
HUN|CSCICP04|GPSA|M|1996M4|0.01
HUN|CSCICP04|GPSA|M|1996M5|-0.17
HUN|CSCICP04|GPSA|M|1996M6|-0.07
HUN|CSCICP04|GPSA|M|1996M7|0.32
HUN|CSCICP04|GPSA|M|1996M8|0.31
HUN|CSCICP04|GPSA|M|1996M9|-0.09
HUN|CSCICP04|GPSA|M|1996M10|0.12
HUN|CSCICP04|GPSA|M|1996M11|0.25
HUN|CSCICP04|GPSA|M|1996M12|-0.23
HUN|CSCICP04|GPSA|M|1997M1|-0.04
HUN|CSCICP04|GPSA|M|1997M2|0.06
HUN|CSCICP04|GPSA|M|1997M3|0.09
HUN|CSCICP04|GPSA|M|1997M4|0.02
HUN|CSCICP04|GPSA|M|1997M5|0.02
HUN|CSCICP04|GPSA|M|1997M6|0.24
HUN|CSCICP04|GPSA|M|1997M7|-0.04
HUN|CSCICP04|GPSA|M|1997M8|0.34
HUN|CSCICP04|GPSA|M|1997M9|0.32
HUN|CSCICP04|GPSA|M|1997M10|-0.08
HUN|CSCICP04|GPSA|M|1997M11|0.15
HUN|CSCICP04|GPSA|M|1997M12|-0.16
HUN|CSCICP04|GPSA|M|1998M1|0.38
HUN|CSCICP04|GPSA|M|1998M2|0.18
HUN|CSCICP04|GPSA|M|1998M3|0.2
HUN|CSCICP04|GPSA|M|1998M4|-0.27
HUN|CSCICP04|GPSA|M|1998M5|-0.05
HUN|CSCICP04|GPSA|M|1998M6|0.52
HUN|CSCICP04|GPSA|M|1998M7|0.11
HUN|CSCICP04|GPSA|M|1998M8|0.09
HUN|CSCICP04|GPSA|M|1998M9|-0.24
HUN|CSCICP04|GPSA|M|1998M10|0.04
HUN|CSCICP04|GPSA|M|1998M11|-0.18
HUN|CSCICP04|GPSA|M|1998M12|-0.36
HUN|CSCICP04|GPSA|M|1999M1|0.18
HUN|CSCICP04|GPSA|M|1999M2|0.03
HUN|CSCICP04|GPSA|M|1999M3|-0.16
HUN|CSCICP04|GPSA|M|1999M4|-0.41
HUN|CSCICP04|GPSA|M|1999M5|-0.03
HUN|CSCICP04|GPSA|M|1999M6|0.05
HUN|CSCICP04|GPSA|M|1999M7|-0.39
HUN|CSCICP04|GPSA|M|1999M8|0.09
HUN|CSCICP04|GPSA|M|1999M9|0.27
HUN|CSCICP04|GPSA|M|1999M10|0.19
HUN|CSCICP04|GPSA|M|1999M11|0.21
HUN|CSCICP04|GPSA|M|1999M12|-0.47
HUN|CSCICP04|GPSA|M|2000M1|0.28
HUN|CSCICP04|GPSA|M|2000M2|-0.13
HUN|CSCICP04|GPSA|M|2000M3|-0.16
HUN|CSCICP04|GPSA|M|2000M4|-0.08
HUN|CSCICP04|GPSA|M|2000M5|0.21
HUN|CSCICP04|GPSA|M|2000M6|-0.07
HUN|CSCICP04|GPSA|M|2000M7|-0.1
HUN|CSCICP04|GPSA|M|2000M8|0.05
HUN|CSCICP04|GPSA|M|2000M9|-0.16
HUN|CSCICP04|GPSA|M|2000M10|0.13
HUN|CSCICP04|GPSA|M|2000M11|-0.13
HUN|CSCICP04|GPSA|M|2000M12|0.6
HUN|CSCICP04|GPSA|M|2001M1|-0.08
HUN|CSCICP04|GPSA|M|2001M2|0.04
HUN|CSCICP04|GPSA|M|2001M3|-0.07
HUN|CSCICP04|GPSA|M|2001M4|0.18
HUN|CSCICP04|GPSA|M|2001M5|-0.02
HUN|CSCICP04|GPSA|M|2001M6|-0.02
HUN|CSCICP04|GPSA|M|2001M7|0.16
HUN|CSCICP04|GPSA|M|2001M8|-0.07
HUN|CSCICP04|GPSA|M|2001M9|-0.04
HUN|CSCICP04|GPSA|M|2001M10|0.22
HUN|CSCICP04|GPSA|M|2001M11|0.08
HUN|CSCICP04|GPSA|M|2001M12|0.22
HUN|CSCICP04|GPSA|M|2002M1|-0.02
HUN|CSCICP04|GPSA|M|2002M2|0.03
HUN|CSCICP04|GPSA|M|2002M3|0.44
HUN|CSCICP04|GPSA|M|2002M4|0.2
HUN|CSCICP04|GPSA|M|2002M5|-0.08
HUN|CSCICP04|GPSA|M|2002M6|0.13
HUN|CSCICP04|GPSA|M|2002M7|0.16
HUN|CSCICP04|GPSA|M|2002M8|0.14
HUN|CSCICP04|GPSA|M|2002M9|-0.19
HUN|CSCICP04|GPSA|M|2002M10|0.05
HUN|CSCICP04|GPSA|M|2002M11|-0.2
HUN|CSCICP04|GPSA|M|2002M12|0.07
HUN|CSCICP04|GPSA|M|2003M1|-0.2
HUN|CSCICP04|GPSA|M|2003M2|-0.38
HUN|CSCICP04|GPSA|M|2003M3|-0.02
HUN|CSCICP04|GPSA|M|2003M4|0.14
HUN|CSCICP04|GPSA|M|2003M5|-0.19
HUN|CSCICP04|GPSA|M|2003M6|-0.26
HUN|CSCICP04|GPSA|M|2003M7|0.05
HUN|CSCICP04|GPSA|M|2003M8|-0.55
HUN|CSCICP04|GPSA|M|2003M9|0.06
HUN|CSCICP04|GPSA|M|2003M10|-0.02
HUN|CSCICP04|GPSA|M|2003M11|0.05
HUN|CSCICP04|GPSA|M|2003M12|-0.02
HUN|CSCICP04|GPSA|M|2004M1|-0.33
HUN|CSCICP04|GPSA|M|2004M2|-0.09
HUN|CSCICP04|GPSA|M|2004M3|-0.05
HUN|CSCICP04|GPSA|M|2004M4|0.23
HUN|CSCICP04|GPSA|M|2004M5|0.22
HUN|CSCICP04|GPSA|M|2004M6|0.08
HUN|CSCICP04|GPSA|M|2004M7|0
HUN|CSCICP04|GPSA|M|2004M8|-0.07
HUN|CSCICP04|GPSA|M|2004M9|0.16
HUN|CSCICP04|GPSA|M|2004M10|-0.02
HUN|CSCICP04|GPSA|M|2004M11|0.06
HUN|CSCICP04|GPSA|M|2004M12|-0.07
HUN|CSCICP04|GPSA|M|2005M1|0.18
HUN|CSCICP04|GPSA|M|2005M2|0
HUN|CSCICP04|GPSA|M|2005M3|-0.04
HUN|CSCICP04|GPSA|M|2005M4|-0.22
HUN|CSCICP04|GPSA|M|2005M5|-0.19
HUN|CSCICP04|GPSA|M|2005M6|-0.07
HUN|CSCICP04|GPSA|M|2005M7|0.34
HUN|CSCICP04|GPSA|M|2005M8|0.09
HUN|CSCICP04|GPSA|M|2005M9|0.03
HUN|CSCICP04|GPSA|M|2005M10|-0.05
HUN|CSCICP04|GPSA|M|2005M11|0.19
HUN|CSCICP04|GPSA|M|2005M12|0.22
HUN|CSCICP04|GPSA|M|2006M1|0.15
HUN|CSCICP04|GPSA|M|2006M2|0.28
HUN|CSCICP04|GPSA|M|2006M3|-0.05
HUN|CSCICP04|GPSA|M|2006M4|0.11
HUN|CSCICP04|GPSA|M|2006M5|-0.66
HUN|CSCICP04|GPSA|M|2006M6|-0.87
HUN|CSCICP04|GPSA|M|2006M7|-0.46
HUN|CSCICP04|GPSA|M|2006M8|0.05
HUN|CSCICP04|GPSA|M|2006M9|-0.34
HUN|CSCICP04|GPSA|M|2006M10|0.06
HUN|CSCICP04|GPSA|M|2006M11|-0.22
HUN|CSCICP04|GPSA|M|2006M12|-0.06
HUN|CSCICP04|GPSA|M|2007M1|-0.2
HUN|CSCICP04|GPSA|M|2007M2|0.1
HUN|CSCICP04|GPSA|M|2007M3|0.09
HUN|CSCICP04|GPSA|M|2007M4|-0.06
HUN|CSCICP04|GPSA|M|2007M5|0.08
HUN|CSCICP04|GPSA|M|2007M6|0.27
HUN|CSCICP04|GPSA|M|2007M7|-0.07
HUN|CSCICP04|GPSA|M|2007M8|0.01
HUN|CSCICP04|GPSA|M|2007M9|-0.15
HUN|CSCICP04|GPSA|M|2007M10|-0.18
HUN|CSCICP04|GPSA|M|2007M11|-0.06
HUN|CSCICP04|GPSA|M|2007M12|0.41
HUN|CSCICP04|GPSA|M|2008M1|-0.1
HUN|CSCICP04|GPSA|M|2008M2|-0.02
HUN|CSCICP04|GPSA|M|2008M3|-0.14
HUN|CSCICP04|GPSA|M|2008M4|-0.23
HUN|CSCICP04|GPSA|M|2008M5|0.09
HUN|CSCICP04|GPSA|M|2008M6|0.48
HUN|CSCICP04|GPSA|M|2008M7|0.12
HUN|CSCICP04|GPSA|M|2008M8|-0.04
HUN|CSCICP04|GPSA|M|2008M9|0.08
HUN|CSCICP04|GPSA|M|2008M10|-0.51
HUN|CSCICP04|GPSA|M|2008M11|-0.07
HUN|CSCICP04|GPSA|M|2008M12|-0.15
HUN|CSCICP04|GPSA|M|2009M1|-0.36
HUN|CSCICP04|GPSA|M|2009M2|-0.11
HUN|CSCICP04|GPSA|M|2009M3|-0.18
HUN|CSCICP04|GPSA|M|2009M4|-0.1
HUN|CSCICP04|GPSA|M|2009M5|0.27
HUN|CSCICP04|GPSA|M|2009M6|0.12
HUN|CSCICP04|GPSA|M|2009M7|0
HUN|CSCICP04|GPSA|M|2009M8|0.2
HUN|CSCICP04|GPSA|M|2009M9|0.22
HUN|CSCICP04|GPSA|M|2009M10|0.32
HUN|CSCICP04|GPSA|M|2009M11|-0.08
HUN|CSCICP04|GPSA|M|2009M12|-0.01
HUN|CSCICP04|GPSA|M|2010M1|0.13
HUN|CSCICP04|GPSA|M|2010M2|0.02
HUN|CSCICP04|GPSA|M|2010M3|0.24
HUN|CSCICP04|GPSA|M|2010M4|0.19
HUN|CSCICP04|GPSA|M|2010M5|0.44
HUN|CSCICP04|GPSA|M|2010M6|0.26
HUN|CSCICP04|GPSA|M|2010M7|-0.21
HUN|CSCICP04|GPSA|M|2010M8|0.35
HUN|CSCICP04|GPSA|M|2010M9|-0.05
HUN|CSCICP04|GPSA|M|2010M10|0.18
HUN|CSCICP04|GPSA|M|2010M11|0.08
HUN|CSCICP04|GPSA|M|2010M12|-0.21
HUN|CSCICP04|GPSA|M|2011M1|-0.06
HUN|CSCICP04|GPSA|M|2011M2|-0.11
HUN|CSCICP04|GPSA|M|2011M3|-0.48
HUN|CSCICP04|GPSA|M|2011M4|0.02
HUN|CSCICP04|GPSA|M|2011M5|-0.07
HUN|CSCICP04|GPSA|M|2011M6|-0.26
HUN|CSCICP04|GPSA|M|2011M7|-0.06
HUN|CSCICP04|GPSA|M|2011M8|0.18
HUN|CSCICP04|GPSA|M|2011M9|-0.32
HUN|CSCICP04|GPSA|M|2011M10|-0.21
HUN|CSCICP04|GPSA|M|2011M11|-0.01
HUN|CSCICP04|GPSA|M|2011M12|-0.28
